id,type,acct_balance,degree,inDegree,outDegree,pagerank
40287,703-004-5389,958.7425,4,2,2,0.5496975681614303
40302,703-004-5388,649.7002,3,0,3,0.27920371738274696
40465,703-004-5391,4808.273,1,1,0,0.4663168649958331
40694,703-004-5394,905.9745,4,1,3,0.4235479838743847
40868,703-004-5393,4388.7456,2,0,2,0.27920371738274696
40996,703-004-5385,4629.416,4,1,3,0.683026285486755
41111,703-004-5396,5166.058,3,2,1,0.5495825296835729
41435,703-004-5384,7044.7915,3,0,3,0.27920371738274696
41448,703-004-5393,2012.1509,2,1,1,0.4457749101500602
41652,703-004-5387,6019.7036,3,1,2,1.3058339309498803
41777,703-004-5391,4671.944,1,1,0,0.35831143730785864
42066,703-004-5398,1148.8014,8,3,5,1.0586965360594236
42262,703-004-5380,8374.766,8,4,4,1.2696856802381753
42297,703-004-5388,1733.9521,2,2,0,0.6809733616685174
42487,703-004-5395,3828.622,1,0,1,0.27920371738274696
42815,703-004-5397,1928.4194,8,4,4,1.8112715801215946
43344,703-004-5399,7389.3345,5,3,2,0.9730378344576815
43833,703-004-5385,8606.533,4,4,0,2.288017346097002
43953,703-004-5390,2037.2844,4,2,2,1.1342477717070325
4404,703-004-5380,9228.022,4,3,1,0.6046997142296014
44094,703-004-5391,1311.8029,2,0,2,0.27920371738274696
44354,703-004-5390,6952.401,2,1,1,1.0300848642295355
44422,703-004-5380,1998.2987,7,5,2,1.4415516733210845
44502,703-004-5388,9588.895,4,1,3,0.4705050455983494
44782,703-004-5390,612.62665,4,2,2,0.7557353059472439
4490,703-004-5382,5838.9497,5,3,2,1.6794401623254867
45590,207-008-2399,512.88544,7,1,6,0.8937823126033443
45635,703-004-5395,8010.009,3,0,3,0.27920371738274696
45648,703-004-5396,5383.362,2,1,1,0.3466348082314124
46339,703-004-5399,8875.528,5,2,3,0.7839064203457773
4640,703-004-5394,7821.8765,6,4,2,1.088686938372639
46859,703-004-5391,2059.7017,2,0,2,0.27920371738274696
4712,703-004-5385,2848.9214,5,2,3,0.9459431571672874
47405,703-004-5386,1856.4403,7,5,2,1.6797099534518138
47579,703-004-5398,7897.799,5,3,2,0.7491212314639372
48376,703-004-5388,6331.3843,4,2,2,0.6449881763868294
48707,703-004-5383,4328.0137,1,0,1,0.27920371738274696
48809,703-004-5384,2590.9077,3,2,1,0.6159174236850707
48863,703-004-5393,8074.8706,3,1,2,1.4639245462401014
48944,703-004-5398,4968.8584,6,5,1,3.2057983390366833
49108,703-004-5380,3067.8022,6,3,3,1.2253389664788463
49126,703-004-5397,4396.3164,3,1,2,0.48794797727701145
49281,703-004-5382,2117.8972,6,1,5,0.35114230018964543
49491,703-004-5398,371.16943,5,1,4,0.40223968391284093
4968,703-004-5381,1430.3523,3,1,2,0.4648574799606954
49799,703-004-5392,9218.863,1,0,1,0.27920371738274696
49945,703-004-5387,181.44786,5,2,3,2.3107077777628797
5040,703-004-5383,8460.989,4,3,1,0.6928577285035449
5137,207-008-2399,2140.7634,2,0,2,0.27920371738274696
5228,703-004-5384,7054.1924,2,2,0,0.7563112781092347
5756,703-004-5394,6999.5396,2,1,1,0.32666834933781397
6347,703-004-5390,8970.63,2,0,2,0.27920371738274696
6521,703-004-5393,9421.218,1,1,0,0.7971493796218332
6668,703-004-5399,5652.6875,5,4,1,1.4268267861575998
6777,703-004-5383,9451.274,1,0,1,0.27920371738274696
7137,703-004-5382,4245.549,4,2,2,1.0545459288514498
7251,703-004-5393,2654.108,3,0,3,0.27920371738274696
7271,703-004-5396,6912.112,3,1,2,0.46004626039046503
7424,703-004-5399,8260.381,3,1,2,0.7443685407223549
7451,703-004-5382,3253.8628,3,1,2,0.3862296935516973
7593,703-004-5383,441.6859,5,5,0,1.315736926557627
7597,703-004-5380,4620.7295,4,3,1,1.029313323530253
8167,703-004-5385,5788.0015,4,2,2,0.5900302751761902
8358,207-008-2399,6182.905,5,3,2,0.82009462974554
8772,703-004-5394,1762.1439,4,3,1,0.9435613647383253
8942,703-004-5388,135.35022,4,4,0,3.2759650845587336
905,703-004-5396,816.22003,6,5,1,2.9445563893094358
9079,703-004-5398,6909.4927,6,5,1,1.2164896997947472
9530,207-008-2399,8674.593,4,3,1,0.836364658121702
9562,703-004-5387,7160.0522,6,2,4,1.3480530261059185
9722,703-004-5388,8340.32,7,4,3,2.4040809206280382
9825,703-004-5381,4616.506,2,1,1,0.5335626302515727
10460,703-004-5389,9872.329,4,1,3,0.9312786353583224
10547,703-004-5385,194.88751,3,0,3,0.27920371738274696
10588,703-004-5393,2996.4465,3,3,0,1.649057774610965
10631,703-004-5393,3033.8096,2,2,0,2.4162318417308684
1064,703-004-5392,2947.3657,5,4,1,0.8227968708789399
11264,703-004-5385,6629.763,2,1,1,0.5645618768766151
11668,207-008-2399,6355.001,4,2,2,0.6426426607895596
11757,703-004-5381,961.979,2,0,2,0.27920371738274696
11760,703-004-5397,7511.5757,4,2,2,0.7165181422329708
120,703-004-5398,9223.523,2,2,0,0.8202007883784606
12312,703-004-5386,9538.603,4,3,1,1.6957610559515863
12592,207-008-2399,7286.6846,4,1,3,0.637461093834225
12910,703-004-5395,3951.3481,5,1,4,1.4202502077270156
13034,703-004-5389,6422.8286,9,4,5,1.8713176144241583
13310,703-004-5382,4309.2383,6,4,2,2.128421536719681
13492,703-004-5394,9698.621,3,3,0,1.4762621031471854
13729,207-008-2398,9221.72,4,4,0,1.758355585010144
13831,703-004-5394,1598.1359,1,0,1,0.27920371738274696
13874,207-008-2399,9390.435,6,5,1,1.6969300279067232
13972,703-004-5383,8113.015,5,1,4,0.6932160557911607
14095,703-004-5385,9884.779,3,1,2,0.5165268771580819
14298,703-004-5398,7421.167,4,3,1,1.5542281101212385
14337,703-004-5384,516.3443,5,2,3,1.444235828184051
14343,703-004-5396,5875.987,"","","",0.27920371738274696
14445,703-004-5396,1784.0677,1,1,0,0.33853450732658075
14604,703-004-5391,318.6089,6,2,4,0.7247575929132218
14744,703-004-5390,6001.387,3,3,0,0.9103282751093066
15024,703-004-5386,3244.705,5,4,1,1.305328502337153
15158,703-004-5384,7072.2227,6,3,3,1.5193066745689594
15550,703-004-5380,8406.879,3,1,2,0.363047605983471
15618,703-004-5387,6358.632,5,3,2,0.8856050186315142
1580,703-004-5383,1472.0249,5,3,2,0.773062500371479
15848,703-004-5388,8043.256,4,2,2,0.7710676564249421
15935,703-004-5395,2353.2217,2,2,0,0.9369052042493822
16225,703-004-5384,8493.438,2,0,2,0.27920371738274696
16366,703-004-5385,7214.2197,1,1,0,0.34093158307414184
16449,703-004-5384,8609.271,5,3,2,1.5790163706799627
16605,703-004-5385,5688.411,4,2,2,0.7099420560708184
1671,703-004-5398,1838.2596,6,3,3,3.6719564594718173
16899,703-004-5393,1021.27075,9,5,4,1.9177108642279979
16934,703-004-5399,1137.8491,"","","",0.27920371738274696
17232,703-004-5395,5449.7446,3,1,2,0.5286871797341659
17389,703-004-5398,4750.293,4,2,2,0.580582665090463
18039,703-004-5381,1647.9993,5,0,5,0.27920371738274696
18126,703-004-5398,6625.242,3,1,2,0.4046184537420305
18319,703-004-5399,3778.7402,1,1,0,0.33853450732658075
18442,703-004-5399,5550.9043,3,2,1,0.874388212984828
1860,703-004-5399,5349.415,9,3,6,1.427793836342903
18895,703-004-5399,9492.407,6,4,2,1.2240953074341607
19403,703-004-5385,179.04341,6,3,3,0.7075805915086999
19425,703-004-5397,1838.1304,5,1,4,0.3978652972704144
19484,703-004-5393,667.70435,7,4,3,1.0569525591201447
19499,703-004-5397,7225.22,7,3,4,1.0532873334558734
19672,703-004-5396,9570.241,7,3,4,1.7287396700309792
19709,703-004-5392,3247.9382,4,3,1,0.6731865318497781
19885,703-004-5387,4693.418,2,1,1,0.846797357825714
20186,207-008-2398,2310.7344,6,1,5,2.5190405173500365
20241,703-004-5399,458.76025,2,2,0,1.2632275204518233
20426,703-004-5389,2223.8064,4,1,3,0.9071707263743686
20577,703-004-5388,3134.4783,1,1,0,0.5807650036009784
20605,703-004-5391,39.03091,6,3,3,1.1920178274106723
21076,703-004-5380,1183.9104,5,3,2,2.729868807471966
21174,703-004-5384,7141.5996,4,2,2,0.818728829421783
21636,703-004-5397,6794.7515,4,2,2,1.161644680546254
21997,703-004-5395,3638.4272,4,2,2,1.0597357643451168
22175,703-004-5392,284.76178,5,4,1,1.8382456005791512
2221,703-004-5392,949.9717,3,1,2,0.37175974969512765
22308,207-008-2399,699.7192,3,1,2,0.5204613881208281
22724,703-004-5386,7594.004,4,3,1,2.3491361535112936
22810,703-004-5391,9823.738,4,0,4,0.27920371738274696
22921,703-004-5392,9268.305,6,4,2,1.5998817861849983
22943,703-004-5391,8432.638,6,4,2,3.158495588574489
2340,703-004-5382,5823.8345,3,1,2,0.7697193697828106
24186,703-004-5398,6061.0645,7,2,5,0.6995755135156949
24327,703-004-5392,8664.115,4,2,2,0.7348183182364642
24361,703-004-5381,6054.268,6,4,2,2.430575848455394
24367,703-004-5390,8365.362,6,3,3,1.8317845065642724
24383,703-004-5391,9858.855,4,1,3,0.6589345910901592
24449,703-004-5392,6654.376,4,2,2,0.4552347834722158
25255,703-004-5390,3877.5837,6,2,4,0.5278459303406225
25584,703-004-5388,2454.4412,8,7,1,4.961518062477956
25733,703-004-5393,6811.337,5,2,3,0.7552275857721701
25895,703-004-5387,3404.7407,4,1,3,0.5158578141346445
26497,703-004-5398,5317.4233,4,0,4,0.27920371738274696
26601,703-004-5382,688.49084,1,1,0,0.5769363709063882
26626,703-004-5380,1499.0253,1,1,0,0.5588773874183234
26661,703-004-5394,7972.344,3,1,2,0.5828893161637889
2668,703-004-5389,2774.04,3,1,2,0.679771863956117
26714,703-004-5380,2694.0662,4,1,3,1.5026579456919833
26860,703-004-5393,4764.128,5,2,3,0.5244807462763016
27123,703-004-5392,9661.131,4,3,1,1.1045535974867227
27487,703-004-5381,2610.0618,3,0,3,0.27920371738274696
27726,703-004-5382,7983.044,3,2,1,0.6577835031542419
27751,703-004-5380,5440.329,3,3,0,1.1019580403931017
27903,703-004-5392,4338.205,2,2,0,0.6513462088404534
27959,703-004-5398,903.7846,5,3,2,0.6049421662580542
28055,703-004-5387,9474.484,3,0,3,0.27920371738274696
28113,703-004-5388,4997.8774,8,3,5,0.47739339290618005
28597,703-004-5381,2057.507,3,1,2,0.7328259092609118
28666,703-004-5382,30.77686,1,1,0,0.3919322182760311
2875,703-004-5382,5546.5293,3,2,1,0.8424134622580471
28790,703-004-5385,9898.848,6,3,3,0.9341021676229716
28960,703-004-5395,6602.34,5,1,4,0.4221937228791336
28998,207-008-2399,5018.391,3,1,2,1.4103205439779043
2900,703-004-5392,8420.12,2,2,0,1.0257383177435961
2906,703-004-5382,1481.1957,2,0,2,0.27920371738274696
29228,207-008-2399,7414.9614,3,2,1,0.5203424782899427
29400,703-004-5388,3350.2358,3,3,0,1.9305523665442699
29500,703-004-5382,5255.0073,3,0,3,0.27920371738274696
29605,703-004-5385,696.578,4,2,2,0.5758576671019155
29928,703-004-5386,6189.9175,7,3,4,2.713635205198975
3021,703-004-5398,1879.5764,3,3,0,1.1214871466116672
30594,703-004-5389,6674.627,7,4,3,1.7055094328453568
30753,703-004-5397,5045.417,1,0,1,0.27920371738274696
30768,703-004-5382,2687.3892,7,4,3,1.2309293949498301
30796,703-004-5397,8075.5156,6,3,3,1.2448291312132636
31052,703-004-5395,5586.157,2,1,1,1.0154634969852934
31091,703-004-5390,3860.3108,3,2,1,1.8466295057223585
31664,703-004-5380,9576.284,2,0,2,0.27920371738274696
31954,703-004-5388,105.3679,2,1,1,0.6387391532745744
3208,703-004-5397,9773.042,3,2,1,0.6931066144863506
32278,703-004-5393,5126.0586,4,1,3,0.8401062837549941
32444,703-004-5387,8721.75,2,1,1,0.7841843431775332
32597,703-004-5387,1782.2075,2,0,2,0.27920371738274696
32967,703-004-5390,9399.041,2,2,0,0.7554211450020611
33019,207-008-2398,8489.443,7,4,3,2.379499688839132
3305,703-004-5383,5680.228,5,2,3,0.47736855579515164
33077,703-004-5397,6071.6846,6,5,1,1.7311629608163441
33191,703-004-5396,1136.279,3,1,2,0.6277413188061296
33391,703-004-5385,2271.2117,1,0,1,0.27920371738274696
33731,703-004-5392,473.96124,6,3,3,0.6456670376444039
34068,703-004-5399,7259.8164,6,3,3,1.3771985082308618
34121,703-004-5396,9281.424,4,2,2,1.2091334473556452
34227,703-004-5388,3762.0532,4,2,2,0.7828371418358391
3433,703-004-5386,4568.1626,2,1,1,1.0405637207636338
34413,207-008-2399,5041.199,3,2,1,0.48048366836065287
34652,207-008-2398,3446.1367,3,2,1,0.8086171592314267
34683,703-004-5387,4673.384,2,0,2,0.27920371738274696
35025,703-004-5390,7327.4214,4,2,2,0.6989688384973224
35240,703-004-5383,9199.727,4,3,1,1.05634085710557
35646,703-004-5395,6380.459,3,3,0,1.9167085136139024
35907,703-004-5380,4116.889,2,0,2,0.27920371738274696
35971,703-004-5385,8072.0693,4,1,3,0.580142304990761
35992,703-004-5381,9478.448,4,3,1,1.007802918812732
36008,703-004-5397,8738.842,6,4,2,1.0461729781495497
36016,703-004-5381,3643.2075,5,3,2,2.3976065644732407
36038,703-004-5387,5548.023,2,1,1,1.1024647850466487
36145,703-004-5399,2351.491,1,1,0,0.5429579139364008
3625,703-004-5381,2017.5493,4,1,3,1.9159179303643714
36256,703-004-5395,255.00536,4,3,1,0.9995603912702918
36871,703-004-5388,8804.713,5,1,4,1.3037623667481237
37004,703-004-5396,7562.4185,1,0,1,0.27920371738274696
37040,703-004-5381,9012.603,2,0,2,0.27920371738274696
37074,703-004-5396,5172.1543,5,3,2,0.9141378518882255
37304,703-004-5399,9371.8545,3,2,1,1.771263730025964
37406,703-004-5391,1391.8536,7,4,3,1.3209728935016618
37520,703-004-5391,1884.6637,5,3,2,0.4772582481140938
37588,207-008-2399,9898.118,5,1,4,0.3841200801902069
37902,703-004-5385,6614.37,6,3,3,0.9048565504675884
38295,703-004-5384,3066.951,1,1,0,1.2424279008558532
38326,703-004-5386,9785.7,4,4,0,1.4555132315513137
38424,703-004-5387,3838.632,7,6,1,2.265594078219532
38487,703-004-5397,7548.186,4,2,2,0.6377896712899846
38522,703-004-5389,9335.89,5,4,1,1.179195435461377
3864,703-004-5382,8350.017,3,0,3,0.27920371738274696
38650,703-004-5397,392.59195,8,6,2,2.356927050308994
38721,703-004-5398,8337.981,3,0,3,0.27920371738274696
38852,207-008-2398,8221.026,4,1,3,0.37369944815495104
38876,703-004-5384,8061.383,4,3,1,1.3197671250320702
38943,703-004-5397,8201.395,3,2,1,0.5105937981636984
39084,703-004-5386,1888.4486,4,1,3,0.7595828115275779
39118,703-004-5388,1705.479,2,1,1,1.1655278801231506
39254,703-004-5381,501.0581,6,5,1,1.4790219629022252
39324,703-004-5394,3144.1008,3,2,1,1.3512740047368372
39361,703-004-5389,5997.7476,3,2,1,0.8728065738482902
39520,703-004-5389,5690.3447,1,0,1,0.27920371738274696
39565,703-004-5392,5880.2812,4,2,2,0.9593185662748251
39651,703-004-5384,6827.9824,5,2,3,2.3077147352338754
39779,703-004-5382,9868.3125,1,0,1,0.27920371738274696
39886,703-004-5383,3132.1038,2,1,1,1.1085152231446103
3997,703-004-5384,4743.884,4,3,1,2.1805609700610082
40006,703-004-5395,4690.3926,3,2,1,1.9759058221713286
40487,703-004-5393,7596.955,3,1,2,0.831189142277867
4053,703-004-5382,2809.586,6,2,4,1.211027314330692
40597,703-004-5385,59.390663,4,3,1,1.040766433794919
40704,207-008-2398,3098.4448,7,3,4,1.080555658869793
40842,703-004-5395,2330.2346,6,2,4,1.7955798047267661
41053,703-004-5394,6411.9937,3,1,2,0.5622684314470698
41106,703-004-5398,8980.717,4,2,2,1.1042445897961415
41468,207-008-2398,5811.535,3,1,2,0.3978652972704144
41701,703-004-5396,2320.1316,2,1,1,0.48599562282858755
41704,703-004-5387,9385.302,9,2,7,1.007834336905458
41844,207-008-2399,7632.091,5,2,3,0.9935379966820793
42170,703-004-5388,9716.195,5,3,2,1.7448350666385297
42185,703-004-5392,9379.758,5,3,2,1.1950381147962572
4309,703-004-5385,185.33885,4,3,1,0.9543536878750684
43423,703-004-5398,4351.908,3,1,2,0.8708927102943669
43503,703-004-5397,1546.2112,5,4,1,1.4351861828505545
43529,703-004-5387,2423.721,5,2,3,0.47637970929608764
43708,703-004-5389,2121.5374,7,1,6,0.4738391732910641
4378,207-008-2399,1736.1003,10,4,6,2.471826554835324
43800,703-004-5380,6173.363,10,7,3,2.7018662248180934
43960,703-004-5398,4835.651,3,1,2,0.8023729663401844
4405,703-004-5388,2364.6348,2,1,1,0.4262734019874917
44730,703-004-5384,407.44962,5,2,3,0.6220557340513606
44779,207-008-2398,4050.886,2,1,1,0.7659420269024082
44851,703-004-5393,7408.8696,10,6,4,1.664900148142344
44947,703-004-5383,5699.7607,1,0,1,0.27920371738274696
45095,703-004-5384,7792.577,2,1,1,0.4819172496908456
45127,703-004-5395,7240.9863,6,4,2,3.6571390612434906
45129,703-004-5389,9527.814,7,2,5,0.6755961859602468
45422,703-004-5398,3389.8533,5,1,4,0.4544640691450845
45628,703-004-5387,5497.8438,2,0,2,0.27920371738274696
45649,703-004-5396,9916.286,1,1,0,0.4814381097849906
45661,703-004-5382,7815.0977,2,1,1,0.4827577692150498
45886,703-004-5381,4660.7427,3,2,1,0.6371296833313539
45913,703-004-5384,3814.919,2,0,2,0.27920371738274696
46168,703-004-5385,2990.1064,3,2,1,0.8603839776240735
46196,703-004-5389,6254.7944,2,2,0,0.5417424628842112
4624,703-004-5387,1362.5228,4,2,2,0.8805021100710204
46623,703-004-5394,4514.7065,4,2,2,0.5911999914688432
46661,703-004-5385,8970.255,4,1,3,0.8322901969087364
4670,703-004-5399,1357.7109,5,3,2,0.5668480762202575
46711,703-004-5394,5159.1807,4,4,0,1.837157758219987
46819,703-004-5389,3080.5725,9,5,4,0.6837493294976407
46999,703-004-5390,2505.2375,3,1,2,0.5741694121757683
47193,703-004-5397,4450.2725,3,2,1,0.7224186316540914
47252,703-004-5383,826.636,2,0,2,0.27920371738274696
47568,703-004-5381,6646.293,3,0,3,0.27920371738274696
47576,703-004-5393,9228.111,1,1,0,1.11135648019469
47781,703-004-5391,8919.331,5,3,2,1.9116950856585642
47871,703-004-5395,6017.2104,2,2,0,0.6462868696903138
48154,703-004-5385,346.1921,2,1,1,0.34445651043902575
48224,703-004-5399,2446.5603,2,2,0,0.4805646949772668
48428,703-004-5399,7423.063,4,2,2,0.6525590249976442
48603,703-004-5384,4133.784,3,1,2,0.664632437320664
48650,703-004-5392,8372.601,4,2,2,0.6454826463613739
48699,703-004-5399,4993.813,2,2,0,1.9346625759912786
48914,703-004-5391,1675.5033,3,2,1,0.4754943620639258
48931,703-004-5392,7671.6387,6,4,2,1.2982459010258447
492,703-004-5394,7067.39,7,3,4,1.6454937284627444
49201,703-004-5384,2884.6938,4,1,3,0.9752124813788641
49209,703-004-5389,6233.1914,1,0,1,0.27920371738274696
49237,703-004-5382,5812.608,5,3,2,2.5893988537085315
49610,207-008-2399,4845.547,2,0,2,0.27920371738274696
49807,703-004-5386,7248.721,3,3,0,3.0553244168291385
5102,703-004-5393,8825.271,6,2,4,1.6948466128911948
5191,703-004-5381,9572.9,3,1,2,0.32666834933781397
5433,703-004-5386,2793.994,1,0,1,0.27920371738274696
5574,703-004-5397,2558.059,2,0,2,0.27920371738274696
5628,703-004-5397,2925.071,2,1,1,0.40822268151129704
5919,703-004-5380,2700.172,2,2,0,0.5929193971782267
5950,703-004-5382,9575.63,2,1,1,0.4656122799501674
6293,703-004-5392,2337.5295,3,1,2,0.5144122910824741
6359,703-004-5399,9266.991,1,1,0,0.41467568775450064
6809,703-004-5399,773.3852,4,4,0,2.489366369605915
7051,703-004-5386,7250.1875,3,3,0,0.9498739540054526
7195,703-004-5396,1355.0013,3,1,2,0.6710844584321649
736,703-004-5389,6285.9004,3,3,0,0.8374456104102689
7747,703-004-5386,9715.921,2,2,0,1.081231236114105
876,703-004-5381,5427.8647,4,2,2,1.0699133176899542
889,703-004-5383,460.14072,5,5,0,2.781046697071475
8937,703-004-5399,4053.0325,1,1,0,0.4314860782385869
9023,703-004-5387,604.12225,4,3,1,1.021715222507992
9378,703-004-5386,8043.1743,7,4,3,1.8127900267942663
9714,703-004-5380,4881.883,2,0,2,0.27920371738274696
9892,703-004-5395,2798.965,5,1,4,0.810663779315928
10071,703-004-5390,3954.5571,2,0,2,0.27920371738274696
10148,703-004-5385,8640.2705,5,2,3,0.6603888992220652
10359,703-004-5393,4698.554,3,1,2,0.7726436466530656
10370,703-004-5380,8778.12,6,4,2,2.7099747056666286
10459,703-004-5387,6.8110228,"","","",0.27920371738274696
10790,703-004-5380,1681.7397,8,4,4,0.8628452712006179
10868,703-004-5390,1563.316,3,1,2,0.49494530231601236
11089,703-004-5388,987.4868,6,3,3,2.1151277331308505
11149,703-004-5382,5122.935,2,0,2,0.27920371738274696
11170,703-004-5385,5498.0166,2,0,2,0.27920371738274696
11420,703-004-5383,3498.5256,2,2,0,0.9367445699344221
11491,703-004-5386,6010.592,5,3,2,1.7692670990399826
11620,703-004-5385,6042.726,4,2,2,1.1208766530192147
11744,703-004-5392,6609.1973,6,2,4,0.7362580913617941
11952,703-004-5391,662.6987,2,1,1,0.4580569378186414
11990,703-004-5399,6956.061,2,1,1,1.3139302389334488
12002,207-008-2399,5931.9697,2,1,1,0.6316301193785162
12284,703-004-5388,1908.7434,10,4,6,1.9557098216593896
12719,703-004-5392,2254.9695,3,1,2,0.4293854341682636
12771,703-004-5385,6157.6504,4,2,2,1.2587600518604225
12821,703-004-5382,6202.6953,6,3,3,1.1440904281632986
12868,703-004-5395,2684.0334,4,0,4,0.27920371738274696
13209,703-004-5398,1699.518,2,2,0,2.702040611002226
13245,703-004-5399,6698.882,4,2,2,0.6351884570457493
1362,703-004-5383,2987.5642,2,0,2,0.27920371738274696
13685,703-004-5382,6360.636,3,0,3,0.27920371738274696
1369,703-004-5391,6362.6504,2,1,1,0.7888757503100744
1373,703-004-5380,5943.804,1,1,0,1.2481981297512035
14154,703-004-5391,7721.155,6,2,4,0.6262076560187507
14191,703-004-5389,7066.7026,2,2,0,0.9198207633402553
14656,703-004-5396,1540.8832,5,3,2,2.8590724260722915
1498,207-008-2398,5855.361,3,3,0,0.8766450070660015
15082,703-004-5383,6194.4937,2,0,2,0.27920371738274696
15194,703-004-5393,9569.88,2,1,1,0.5669580486103406
15197,703-004-5387,2947.7917,6,3,3,1.8454596386688746
15320,703-004-5384,2765.9875,6,3,3,2.8400464931835434
15512,703-004-5385,2268.8228,6,4,2,2.29660162021552
15604,703-004-5384,2401.3245,1,0,1,0.27920371738274696
15838,703-004-5382,6566.36,1,0,1,0.27920371738274696
15883,207-008-2398,3788.2036,4,2,2,0.7639140291910936
15961,703-004-5398,4392.6094,4,2,2,1.3140723649292287
16282,703-004-5399,1755.9891,4,3,1,0.8934395856057032
16346,703-004-5388,4647.1846,4,3,1,1.1030202676729837
16347,703-004-5383,5487.5146,7,5,2,2.2714212129337015
17052,703-004-5386,1004.3216,1,0,1,0.27920371738274696
17247,703-004-5398,1712.0707,3,1,2,0.4640756385908506
17295,703-004-5385,1764.8965,6,3,3,1.8851634862055662
17309,703-004-5397,4421.1084,7,2,5,0.986755610162623
17318,703-004-5391,1424.2202,4,3,1,2.294351613874265
17483,703-004-5396,5377.51,3,2,1,0.8272292184210057
17632,703-004-5393,9577.254,3,2,1,2.142218752283261
17685,703-004-5393,6729.36,3,1,2,2.185340837909479
17979,703-004-5393,3337.2122,8,5,3,2.8281559129926213
17985,703-004-5398,4866.061,3,1,2,0.3793617818362644
18265,703-004-5380,1540.0231,3,1,2,0.43973911899668544
18337,703-004-5384,2545.795,5,3,2,2.254119404418755
18558,703-004-5392,9277.1455,4,2,2,1.3479999684570154
18648,703-004-5385,4949.819,4,3,1,0.9400235807409858
19133,703-004-5380,805.0776,5,3,2,2.1845483842065416
19377,703-004-5391,3013.8838,5,2,3,0.36622220930036975
19459,207-008-2399,707.7354,2,2,0,0.6053110597752123
19463,703-004-5380,4422.801,3,1,2,0.6042012936195994
19542,703-004-5392,3435.616,2,1,1,0.385477028330142
1975,703-004-5392,670.5481,2,0,2,0.27920371738274696
19835,703-004-5394,8968.72,7,2,5,1.1134021783129249
20223,703-004-5390,3336.497,4,3,1,0.6024103851904576
2055,207-008-2399,7793.814,5,3,2,0.9945440389850058
20651,703-004-5385,6097.2476,2,0,2,0.27920371738274696
20948,703-004-5385,1767.8678,2,1,1,1.2488907169948953
21586,703-004-5397,1353.091,2,1,1,0.8154156199651349
21592,703-004-5392,2984.9802,3,3,0,1.2654455351728378
21919,703-004-5384,7258.527,3,1,2,0.6364514877357235
22201,703-004-5397,5412.9087,3,2,1,1.673436520364688
22236,703-004-5389,2045.1915,9,6,3,3.0971259444584742
22385,703-004-5383,7706.3403,5,3,2,0.5458058988728746
22425,703-004-5396,4538.241,9,5,4,2.177402023026689
22444,703-004-5389,6371.4897,4,3,1,1.0307995878161578
22573,703-004-5387,1474.098,5,5,0,2.877024771199966
22676,703-004-5394,8272.398,2,1,1,0.5746193724949611
22706,703-004-5382,8334.572,"","","",0.27920371738274696
22723,703-004-5397,5638.369,8,4,4,1.0337542747891368
22832,703-004-5390,5182.7725,3,3,0,1.323999515600623
23044,703-004-5389,272.74072,4,4,0,1.5448653965235126
23581,703-004-5381,7908.8193,3,2,1,1.1920015087673053
23736,703-004-5391,4897.8257,5,2,3,0.9021895591559956
24166,207-008-2399,8616.237,3,2,1,0.4583158631700788
24271,207-008-2398,2968.8455,7,5,2,1.7874199508581416
24487,703-004-5392,8087.2793,2,0,2,0.27920371738274696
24583,703-004-5399,76.02811,3,0,3,0.27920371738274696
25210,703-004-5388,5737.774,3,0,3,0.27920371738274696
2536,207-008-2398,291.7403,4,1,3,0.633650134276203
25361,703-004-5399,4890.1455,4,3,1,1.0750211559474543
25871,703-004-5396,4946.773,3,1,2,0.4658555563220378
26400,703-004-5394,8991.45,6,5,1,1.9058767832029087
26775,703-004-5389,2738.0269,4,2,2,0.8059781173626583
2732,703-004-5392,2166.8982,6,3,3,0.7349248254284223
27333,703-004-5381,2638.7524,6,3,3,2.233761196290685
27459,703-004-5387,2261.7024,1,0,1,0.27920371738274696
27469,703-004-5399,4697.1934,4,1,3,0.34811179936172837
27527,703-004-5385,6144.985,5,2,3,1.1381820196929031
27619,207-008-2398,481.46844,4,2,2,0.870286876291484
27636,207-008-2398,2548.1545,3,2,1,0.921456303149602
28351,703-004-5391,7240.3467,4,3,1,0.9787880381403137
29066,703-004-5399,5667.3037,3,2,1,1.8571619770763208
29133,703-004-5396,590.90076,7,2,5,1.9440532403061472
29209,207-008-2398,8867.259,7,3,4,0.696015144180478
29511,703-004-5388,9463.487,6,1,5,0.39100744078971905
29604,703-004-5387,9650.441,2,2,0,0.8107815399246978
29759,703-004-5393,4270.8857,2,0,2,0.27920371738274696
29779,703-004-5394,1914.0941,10,6,4,2.0041706921050118
29877,703-004-5382,7169.6973,6,5,1,2.319335554214156
29952,703-004-5391,1628.6069,"","","",0.27920371738274696
29965,703-004-5392,5788.4663,6,3,3,1.5225648535740646
30024,703-004-5382,3679.4495,4,2,2,0.9402721053156635
301,703-004-5396,4942.0684,5,2,3,0.5616688116916915
30231,703-004-5391,6483.527,2,1,1,0.6141545597304157
30580,703-004-5390,892.5754,2,2,0,1.1214771725526373
30628,703-004-5395,9406.226,4,3,1,1.1355566806093471
30720,703-004-5392,64.64303,3,1,2,1.600937656014188
31083,703-004-5393,8997.68,4,1,3,0.8289317922836739
31113,703-004-5389,5346.55,1,1,0,0.3414954639612464
31421,703-004-5391,4565.872,1,0,1,0.27920371738274696
